time,07_wb_mm_month
1864-12-01,30.578417653390282
1865-01-01,63.83533590138421
1865-02-01,24.37725364367006
1865-03-01,-18.341209457511745
1865-04-01,-24.036737322004015
1865-05-01,-91.1323673238048
1865-06-01,-101.69493728854079
1865-07-01,-43.88156795083893
1865-08-01,-58.32320786563909
1865-09-01,37.540571081922025
1865-10-01,43.609523073133715
1865-11-01,34.02925157215911
1865-12-01,78.896450861941
1866-01-01,44.27011546757508
1866-02-01,36.66321997642783
1866-03-01,13.979935989933587
1866-04-01,-12.244930208069505
1866-05-01,-40.99398863798254
1866-06-01,1.5016355857034114
1866-07-01,-78.08180625807898
1866-08-01,9.189663638738466
1866-09-01,13.447705177845506
1866-10-01,82.8705249862454
1866-11-01,62.52538397691403
1866-12-01,46.48381322863706
1867-01-01,62.123924120844606
1867-02-01,31.4266049895561
1867-03-01,-6.255410547559599
1867-04-01,-42.79744577915497
1867-05-01,-47.71231947780156
1867-06-01,-70.374817947834
1867-07-01,-104.08097853520155
1867-08-01,-111.01957604460104
1867-09-01,0.08985655233172452
1867-10-01,-12.804189232726145
1867-11-01,44.65039503998145
1867-12-01,34.70282173668676
1868-01-01,13.84311592861421
1868-02-01,28.445978042813113
1868-03-01,24.680477082677513
1868-04-01,-34.68438855432271
1868-05-01,9.938032300924178
1868-06-01,-23.152225806326257
1868-07-01,-95.04348199921034
1868-08-01,-39.038826854314976
1868-09-01,-10.534032451824906
1868-10-01,7.804780058359285
1868-11-01,24.168235143713133
1868-12-01,55.95802416010672
1869-01-01,12.387199090371555
1869-02-01,36.198114203980815
1869-03-01,-6.9149930590103565
1869-04-01,-51.79113252865743
1869-05-01,-70.0978483985618
1869-06-01,-56.537139101229116
1869-07-01,-4.749792939468392
1869-08-01,-73.07992228521918
1869-09-01,-51.5928635890328
1869-10-01,35.97019867948088
1869-11-01,30.75210382251141
1869-12-01,17.609034989389468
1870-01-01,42.053145775900084
1870-02-01,14.431012703085855
1870-03-01,-2.1177785381106737
1870-04-01,-50.72890013843907
1870-05-01,-5.842439206622359
1870-06-01,-82.6967270498904
1870-07-01,-92.26033012314122
1870-08-01,-69.47038980942351
1870-09-01,-11.884396853658217
1870-10-01,10.231181320159209
1870-11-01,41.89300920286395
1870-12-01,30.949073141034123
1871-01-01,46.13343583100499
1871-02-01,33.70875282962497
1871-03-01,-29.217428620860126
1871-04-01,-38.32788096353417
1871-05-01,-59.64290685725503
1871-06-01,-27.248723563629284
1871-07-01,-14.211130630478948
1871-08-01,-63.66454244472531
1871-09-01,29.992144066571157
1871-10-01,75.57179613116153
1871-11-01,26.736224089257707
1871-12-01,28.116907632488598
1872-01-01,31.479827389002192
1872-02-01,13.695310227045614
1872-03-01,-22.452400324606458
1872-04-01,-51.22328257594886
1872-05-01,-46.79441523038476
1872-06-01,-61.86994560444916
1872-07-01,-108.04104272451511
1872-08-01,0.2637005271330821
1872-09-01,-8.799185420181445
1872-10-01,-16.182394438754947
1872-11-01,30.644658745328947
1872-12-01,26.60810269848294
1873-01-01,70.439705719084
1873-02-01,36.315230979287534
1873-03-01,-9.969186777834608
1873-04-01,-36.12251266052424
1873-05-01,-66.19057808455055
1873-06-01,-135.8391434870797
1873-07-01,-99.80636890781216
1873-08-01,-97.04207730890671
1873-09-01,-47.890383938030965
1873-10-01,-5.850592714355777
1873-11-01,56.953169210101734
1873-12-01,56.64159713029658
1874-01-01,54.19165297369426
1874-02-01,-2.42994251911224
1874-03-01,-1.0634423267813915
1874-04-01,-40.825594603961946
1874-05-01,-66.24587171050574
1874-06-01,-63.35237744251215
1874-07-01,-115.25076562636656
1874-08-01,-100.2884308700805
1874-09-01,-29.353298771468104
1874-10-01,37.95119513012046
1874-11-01,28.91452740259704
1874-12-01,69.31782052928723
1875-01-01,100.93578730776407
1875-02-01,52.700180366966755
1875-03-01,5.221712568298386
1875-04-01,-49.75046407214661
1875-05-01,-38.04092783058023
1875-06-01,-116.30086252845035
1875-07-01,37.15926272546906
1875-08-01,-55.15977650526638
1875-09-01,-4.72196101067172
1875-10-01,52.137774119825735
1875-11-01,45.48575743886431
1875-12-01,23.26314420437213
1876-01-01,32.08075181598189
1876-02-01,28.96897255790512
1876-03-01,29.32944812292248
1876-04-01,-21.41575605407789
1876-05-01,-69.13624251086665
1876-06-01,-128.09606789993975
1876-07-01,-97.44308883773974
1876-08-01,-74.138900106989
1876-09-01,-27.736055762102012
1876-10-01,43.35980109844329
1876-11-01,12.5348510147492
1876-12-01,3.1092267896242487
1877-01-01,56.609714443111734
1877-02-01,9.313302990125496
1877-03-01,-21.953400012762117
1877-04-01,-22.115868220325794
1877-05-01,-41.47804489215228
1877-06-01,-89.41564925631391
1877-07-01,-59.2520689416267
1877-08-01,-13.512692915474332
1877-09-01,-18.891679795308036
1877-10-01,22.053850720048544
1877-11-01,51.829030298590475
1877-12-01,44.54121942032201
1878-01-01,42.176616707571895
1878-02-01,44.75543798303309
1878-03-01,-29.04128427347652
1878-04-01,-60.31197784788297
1878-05-01,-102.18278591436771
1878-06-01,1.3017453443244449
1878-07-01,-55.58362945650927
1878-08-01,-9.686047638999682
1878-09-01,2.505310534273619
1878-10-01,46.22471018102395
1878-11-01,7.192366748699012
1878-12-01,54.25523663040986
1879-01-01,23.52977827978739
1879-02-01,8.295198208460484
1879-03-01,30.072244618277196
1879-04-01,-42.61993739858636
1879-05-01,-57.7472686373184
1879-06-01,-74.87692524200615
1879-07-01,-16.792433727245452
1879-08-01,-25.32006106609107
1879-09-01,-32.41164443474655
1879-10-01,19.168431500328694
1879-11-01,32.3428207165952
1879-12-01,56.89568325546266
1880-01-01,137.9838145252381
1880-02-01,12.376974817336302
1880-03-01,-5.65346943656575
1880-04-01,-37.667058442571644
1880-05-01,21.07720646153392
1880-06-01,-26.5809670410719
1880-07-01,-71.77841689787229
1880-08-01,-6.3270918091469355
1880-09-01,6.501677448675181
1880-10-01,28.99594175981302
1880-11-01,39.43542987731757
1880-12-01,60.212697953095855
1881-01-01,52.176979584727206
1881-02-01,-1.9122065480732893
1881-03-01,48.09379942491054
1881-04-01,-15.46029942916077
1881-05-01,-76.83024039143986
1881-06-01,32.007159836693546
1881-07-01,-89.70499998254462
1881-08-01,-33.97396493801598
1881-09-01,-24.394825561473098
1881-10-01,-5.2183695014584615
1881-11-01,14.59076731701788
1881-12-01,64.99378432226125
1882-01-01,18.97199009764917
1882-02-01,22.487226052456926
1882-03-01,1.5804246275942901
1882-04-01,-61.030159129324204
1882-05-01,57.56282050676279
1882-06-01,-62.78088009523407
1882-07-01,-35.52833450988038
1882-08-01,10.061940631325186
1882-09-01,-48.96531415576243
1882-10-01,37.0643953972759
1882-11-01,54.02440868974862
1882-12-01,46.37672122602454
1883-01-01,10.003269831031586
1883-02-01,34.50895779049178
1883-03-01,43.80796429151664
1883-04-01,-47.64713914935554
1883-05-01,17.279094955779897
1883-06-01,-57.80477018948362
1883-07-01,83.00290963969978
1883-08-01,-57.46992813734529
1883-09-01,-32.50097041071526
1883-10-01,19.693322615276422
1883-11-01,25.214865190476072
1883-12-01,30.522626298197935
1884-01-01,10.718279973701188
1884-02-01,69.88902835921621
1884-03-01,-8.68411299411747
1884-04-01,-44.33418603866336
1884-05-01,-69.24080440146527
1884-06-01,1.1689531537157194
1884-07-01,-93.86341108109497
1884-08-01,-8.651155598886177
1884-09-01,17.034563442343682
1884-10-01,24.061690836600825
1884-11-01,41.16109186641617
1884-12-01,20.44966205939162
1885-01-01,68.33376638465485
1885-02-01,63.38727209347968
1885-03-01,-15.908358218452513
1885-04-01,-30.16798653599038
1885-05-01,-37.62671528404344
1885-06-01,46.7983924906995
1885-07-01,-55.357247607403096
1885-08-01,-33.75660254252452
1885-09-01,57.50614135223915
1885-10-01,-4.036072962879331
1885-11-01,47.15206028540898
1885-12-01,16.62616232376604
1886-01-01,19.278025061957777
1886-02-01,10.029545126364795
1886-03-01,-23.88306948375135
1886-04-01,-48.0485901900623
1886-05-01,-91.256410934216
1886-06-01,-71.3422616094179
1886-07-01,-88.70661621602764
1886-08-01,-45.65905166665601
1886-09-01,46.25299450197783
1886-10-01,-4.488093955417305
1886-11-01,43.25849949411606
1886-12-01,24.82852996157766
1887-01-01,57.14604463412799
1887-02-01,-9.461386099464558
1887-03-01,46.4648863523023
1887-04-01,-72.18915870681921
1887-05-01,-83.7822819107228
1887-06-01,-77.17389959608138
1887-07-01,-103.32517989502026
1887-08-01,-84.29414474062632
1887-09-01,-1.5831100787815018
1887-10-01,15.8305914524447
1887-11-01,17.209978333057414
1887-12-01,32.850245967864126
1888-01-01,-0.5823188977752887
1888-02-01,59.16468684962335
1888-03-01,-26.77303433501571
1888-04-01,-39.17289025114371
1888-05-01,-74.3241994157761
1888-06-01,-62.4835453477919
1888-07-01,-84.10551295441437
1888-08-01,-40.77261475103161
1888-09-01,27.645248109697164
1888-10-01,-2.2627722988019237
1888-11-01,9.702675901100728
1888-12-01,52.22788050587962
1889-01-01,13.008298280717916
1889-02-01,37.803646080384745
1889-03-01,-19.67725444024689
1889-04-01,-24.36345293148385
1889-05-01,-62.47081105828549
1889-06-01,-74.47667327370797
1889-07-01,-47.63767275290236
1889-08-01,-85.159139382977
1889-09-01,-28.940704667398848
1889-10-01,53.69569767811074
1889-11-01,23.9704706904187
1889-12-01,41.36348087797544
1890-01-01,87.89869876578415
1890-02-01,-2.32488238807807
1890-03-01,-19.139834371748023
1890-04-01,-49.950321343898494
1890-05-01,-91.55956341794595
1890-06-01,18.294391666237658
1890-07-01,112.30314372285603
1890-08-01,-16.294131710859816
1890-09-01,-21.503619722778886
1890-10-01,23.209242310468113
1890-11-01,13.250651469430254
1890-12-01,22.982807848254357
1891-01-01,69.13283471666446
1891-02-01,5.394574638621185
1891-03-01,-2.240355384080189
1891-04-01,-40.79099277317616
1891-05-01,-72.10977719126866
1891-06-01,-84.19125297272106
1891-07-01,-101.15225091763708
1891-08-01,-70.08981734600562
1891-09-01,38.975986149310124
1891-10-01,-4.0256925455622365
1891-11-01,6.218347213467478
1891-12-01,55.563142698375884
1892-01-01,36.47876698644049
1892-02-01,2.6492395477459247
1892-03-01,-11.808742535101125
1892-04-01,-63.86303258526432
1892-05-01,-100.64607483224157
1892-06-01,-93.32217085614755
1892-07-01,-91.83026317183914
1892-08-01,-21.513471144129582
1892-09-01,-9.508917838697691
1892-10-01,-9.64265010676791
1892-11-01,46.71836231734154
1892-12-01,59.97383876903062
1893-01-01,43.07594518566233
1893-02-01,2.674543176604031
1893-03-01,-5.526859270627476
1893-04-01,9.61222221528854
1893-05-01,-69.84536212890197
1893-06-01,-36.11779638908331
1893-07-01,-121.39638824846557
1893-08-01,-88.9627975816573
1893-09-01,-25.170295184031957
1893-10-01,-7.895236535397032
1893-11-01,7.544356983380009
1893-12-01,31.239036447951708
1894-01-01,88.3363091377946
1894-02-01,26.357370865635367
1894-03-01,-25.19858477336087
1894-04-01,-54.83568883352905
1894-05-01,-50.576836556503
1894-06-01,-35.65444826766617
1894-07-01,-131.31163486505443
1894-08-01,-90.72149016967293
1894-09-01,-49.065144651661626
1894-10-01,68.4452621661337
1894-11-01,24.141871611963015
1894-12-01,56.4640391974934
1895-01-01,21.747970048815393
1895-02-01,42.742135876629156
1895-03-01,21.031203929018986
1895-04-01,-2.656999198093672
1895-05-01,-15.8600662632129
1895-06-01,-96.21433532524833
1895-07-01,-38.89368534631265
1895-08-01,-37.25845889997896
1895-09-01,20.787627615169512
1895-10-01,12.808197410247814
1895-11-01,81.89609611400383
1895-12-01,65.2674318648138
1896-01-01,63.90930881986225
1896-02-01,39.538139587438216
1896-03-01,9.139003238070227
1896-04-01,-0.9420863112422069
1896-05-01,-92.1721732844512
1896-06-01,-48.91580531305088
1896-07-01,-0.4910562658600526
1896-08-01,-39.102395652714904
1896-09-01,-10.20098392089919
1896-10-01,12.48501384414034
1896-11-01,53.11892478914864
1896-12-01,18.906194524892843
1897-01-01,20.740626285656507
1897-02-01,30.15137036559593
1897-03-01,1.520243753067831
1897-04-01,-13.59917543104413
1897-05-01,-88.97781419959156
1897-06-01,-99.1883346904601
1897-07-01,-144.37292579080471
1897-08-01,-103.12817878364748
1897-09-01,12.488345782257596
1897-10-01,13.735454617684752
1897-11-01,19.24803902479502
1897-12-01,59.86639936128893
1898-01-01,18.972014899729746
1898-02-01,12.532909625396314
1898-03-01,-5.9724479580292495
1898-04-01,-37.231638461776186
1898-05-01,-45.61176229386727
1898-06-01,-28.59280949821182
1898-07-01,-62.4850558605217
1898-08-01,5.205490248603681
1898-09-01,3.925071665032746
1898-10-01,-12.40206832296554
1898-11-01,5.646105777554977
1898-12-01,68.28316008235295
1899-01-01,39.49803098713479
1899-02-01,76.29128551824701
1899-03-01,40.53308131156698
1899-04-01,-23.1347742663543
1899-05-01,-80.06345314837986
1899-06-01,-67.23943379586383
1899-07-01,-20.75350307653862
1899-08-01,-64.12860073969433
1899-09-01,-4.565464491655504
1899-10-01,-8.230774098142657
1899-11-01,36.58931839128624
1899-12-01,59.941294377506736
1900-01-01,42.54854885369285
1900-02-01,12.208259460006545
1900-03-01,-7.872512274666846
1900-04-01,-23.310832772264447
1900-05-01,-60.101539047776456
1900-06-01,-5.837420641616404
1900-07-01,-33.267542680952815
1900-08-01,-76.90121369732165
1900-09-01,-20.636356570850083
1900-10-01,58.16783544666647
1900-11-01,22.641788712481162
1900-12-01,43.4528791792471
1901-01-01,45.05042336908705
1901-02-01,66.66534760238575
1901-03-01,33.295598622021984
1901-04-01,-46.438323637558696
1901-05-01,-30.61267777019569
1901-06-01,-90.53498156350994
1901-07-01,-73.42609682299653
1901-08-01,-63.2076632559166
1901-09-01,17.900195637235427
1901-10-01,36.53472498837229
1901-11-01,61.253473667321146
1901-12-01,30.69436773261382
1902-01-01,33.95372388581207
1902-02-01,16.648089684984004
1902-03-01,-10.224769182423898
1902-04-01,-63.09677203651373
1902-05-01,-127.47486982244251
1902-06-01,-93.77594705656344
1902-07-01,-97.54155704939262
1902-08-01,-40.86150689831551
1902-09-01,-28.61260347430607
1902-10-01,21.367783003635303
1902-11-01,21.540938087211675
1902-12-01,38.37602366371124
1903-01-01,13.588010492852591
1903-02-01,19.760281501474786
1903-03-01,-8.064886969492463
1903-04-01,-11.573436310726265
1903-05-01,-43.90027340859719
1903-06-01,-75.61918929487086
1903-07-01,-70.62760113159068
1903-08-01,-32.4847343055843
1903-09-01,-48.714425263002084
1903-10-01,0.9943034472117951
1903-11-01,49.51159152112642
1903-12-01,17.142322646502524
1904-01-01,105.1372009649324
1904-02-01,26.247854166357563
1904-03-01,-2.8326187583932523
1904-04-01,-75.10430754987145
1904-05-01,0.020775932490352034
1904-06-01,13.011490614283659
1904-07-01,-94.64538109108338
1904-08-01,-74.69123956891545
1904-09-01,-17.725880127550866
1904-10-01,21.863739443866955
1904-11-01,53.67347736080272
1904-12-01,34.50881918846927
1905-01-01,47.20127589519357
1905-02-01,3.8816342794558185
1905-03-01,16.474339925092416
1905-04-01,-12.649953875161557
1905-05-01,-75.79115277417252
1905-06-01,26.370068210625433
1905-07-01,-56.22363365414273
1905-08-01,-98.56328102644558
1905-09-01,-23.165093280463722
1905-10-01,-1.3845648841213034
1905-11-01,31.793111426468926
1905-12-01,40.42802801762443
1906-01-01,62.80818313831881
1906-02-01,6.540263808455245
1906-03-01,15.947203777489804
1906-04-01,-21.93150836165823
1906-05-01,-46.24386242160169
1906-06-01,-49.43427066667212
1906-07-01,-107.46931257133505
1906-08-01,-98.22859595423603
1906-09-01,-57.11005387285148
1906-10-01,21.687352095770045
1906-11-01,53.86850864248049
1906-12-01,56.43669786505616
1907-01-01,50.773861940602906
1907-02-01,68.18011413344306
1907-03-01,-12.783300995447746
1907-04-01,-7.216531809073942
1907-05-01,-101.59988639071685
1907-06-01,-9.922994498571882
1907-07-01,20.88325540402596
1907-08-01,-70.6308259357125
1907-09-01,-56.203508117316744
1907-10-01,-0.05702741815384371
1907-11-01,57.50989807963768
1907-12-01,39.70259540548266
1908-01-01,88.42116979382985
1908-02-01,18.823328651823473
1908-03-01,-20.487558350666504
1908-04-01,-26.652026600483183
1908-05-01,-43.13105529354101
1908-06-01,-24.30947940241893
1908-07-01,-44.673285319980295
1908-08-01,-29.540683678907897
1908-09-01,-32.58105192987705
1908-10-01,36.264861481110664
1908-11-01,28.24186115741839
1908-12-01,61.90301724887615
1909-01-01,42.25755704636512
1909-02-01,30.828324673975672
1909-03-01,-20.617075316901804
1909-04-01,-24.013581885977544
1909-05-01,-66.67910847323948
1909-06-01,-123.23504610978085
1909-07-01,-57.39755727529882
1909-08-01,-43.91217975118026
1909-09-01,4.640915893156034
1909-10-01,43.74102315582291
1909-11-01,11.105675249793832
1909-12-01,32.93302777536492
1910-01-01,46.50991329711141
1910-02-01,22.410252813796376
1910-03-01,10.05660285015707
1910-04-01,-0.006132514853490534
1910-05-01,-53.78508581646423
1910-06-01,-80.75223884088257
1910-07-01,-116.30305969024977
1910-08-01,-79.0036407588498
1910-09-01,42.82409273319924
1910-10-01,41.371273708019615
1910-11-01,47.14715585605642
1910-12-01,17.341917497377608
1911-01-01,47.8863196174523
1911-02-01,54.30637473626766
1911-03-01,11.110974105713218
1911-04-01,-33.438988600679565
1911-05-01,-24.893152108802568
1911-06-01,-19.28055043099775
1911-07-01,-54.22224068761682
1911-08-01,-61.741003242895545
1911-09-01,-8.370876354332225
1911-10-01,29.987937101934083
1911-11-01,6.776570650163686
1911-12-01,17.99555269212103
1912-01-01,111.47821115461731
1912-02-01,16.657625173793313
1912-03-01,1.938014113934564
1912-04-01,-20.180522405555152
1912-05-01,-79.29685668789075
1912-06-01,-111.91069000748837
1912-07-01,-47.79198628580217
1912-08-01,-95.30954614493601
1912-09-01,4.442713688115688
1912-10-01,10.844190217032605
1912-11-01,84.16380241334763
1912-12-01,41.8000001724713
1913-01-01,34.73637272102072
1913-02-01,5.587419565883
1913-03-01,-9.490352049314836
1913-04-01,-70.18496699099842
1913-05-01,-44.48617626416298
1913-06-01,-64.15692027613184
1913-07-01,-98.0962579265738
1913-08-01,-57.930937548164394
1913-09-01,62.653891403240955
1913-10-01,34.52149715237397
1913-11-01,26.956320571484
1913-12-01,73.581816681088
1914-01-01,109.59220019346924
1914-02-01,9.002294213439352
1914-03-01,-5.625518464436837
1914-04-01,-57.20987736920179
1914-05-01,-32.859067338770146
1914-06-01,-84.27620067937713
1914-07-01,-55.529382666270706
1914-08-01,-75.33209764896091
1914-09-01,122.36740145869122
1914-10-01,-14.535160557572254
1914-11-01,33.97177758461754
1914-12-01,14.016792625004811
1915-01-01,16.244334675392636
1915-02-01,35.2243068895936
1915-03-01,22.034928452106456
1915-04-01,9.3951348175369
1915-05-01,-7.537687092820875
1915-06-01,-35.304961566227746
1915-07-01,-27.217486532961658
1915-08-01,-6.878099763829354
1915-09-01,-11.938394889800882
1915-10-01,13.994145740588245
1915-11-01,41.53648094196028
1915-12-01,15.803034264436437
1916-01-01,103.15900668729887
1916-02-01,37.09444934464827
1916-03-01,59.41225707575056
1916-04-01,-57.450143322757995
1916-05-01,-41.12775736418824
1916-06-01,-6.768173393753955
1916-07-01,-2.032293626546391
1916-08-01,-16.074715073606228
1916-09-01,-32.04510280797323
1916-10-01,3.4998521020965008
1916-11-01,75.40350678498132
1916-12-01,34.89561513373903
1917-01-01,70.48203603223112
1917-02-01,7.549270168250013
1917-03-01,18.260672513038923
1917-04-01,-54.081724634915986
1917-05-01,-78.63255362761096
1917-06-01,-39.4006684964253
1917-07-01,-54.36388566213385
1917-08-01,-93.11837819561285
1917-09-01,-10.201519439419272
1917-10-01,14.686619919103762
1917-11-01,50.99443008782927
1917-12-01,33.001244942217596
1918-01-01,43.89073924852704
1918-02-01,24.637208238603094
1918-03-01,9.987310044343857
1918-04-01,-43.05082935032377
1918-05-01,-26.81494181963852
1918-06-01,31.922904248852262
1918-07-01,-87.94738288430415
1918-08-01,-64.22965401944657
1918-09-01,-24.606267528765585
1918-10-01,22.28070954055074
1918-11-01,41.39652232977674
1918-12-01,47.382028580104695
1919-01-01,35.04946586629589
1919-02-01,9.683256375314347
1919-03-01,-5.182203797775102
1919-04-01,-45.1057358306451
1919-05-01,-64.48222744255821
1919-06-01,-80.09932667917425
1919-07-01,-83.97567331185047
1919-08-01,-77.22375896414617
1919-09-01,-21.52229644848211
1919-10-01,34.67746620344277
1919-11-01,32.19303883327676
1919-12-01,26.81966751867825
1920-01-01,35.66977618835793
1920-02-01,7.528223782919024
1920-03-01,6.307516375080716
1920-04-01,-39.92326453792877
1920-05-01,17.33635256509345
1920-06-01,-91.7242705483558
1920-07-01,-99.73065182422192
1920-08-01,-62.90549651351435
1920-09-01,-23.362029758023453
1920-10-01,-6.671342325273905
1920-11-01,14.985558920669947
1920-12-01,45.014590253497715
1921-01-01,35.27331232413751
1921-02-01,11.541124808070478
1921-03-01,25.906468945002757
1921-04-01,-2.241640568710096
1921-05-01,-47.37227968261186
1921-06-01,8.006603570061188
1921-07-01,-97.14650075625545
1921-08-01,-43.78304760091844
1921-09-01,-34.957832247202205
1921-10-01,22.75955018337899
1921-11-01,23.190945603399186
1921-12-01,57.552770681200464
1922-01-01,78.46882269799563
1922-02-01,24.040124385648575
1922-03-01,-23.417257161384924
1922-04-01,-53.93885327007621
1922-05-01,-10.360955957350228
1922-06-01,-49.703328588354736
1922-07-01,-112.05956195156918
1922-08-01,-51.90377967225959
1922-09-01,-42.16264199828906
1922-10-01,6.300438877782298
1922-11-01,22.05804256635799
1922-12-01,42.786408548173625
1923-01-01,29.3743522694744
1923-02-01,0.5345289436060874
1923-03-01,-14.820673091839062
1923-04-01,-6.300265219823871
1923-05-01,9.774601611626935
1923-06-01,-99.49533492216028
1923-07-01,35.2451699235051
1923-08-01,-31.636306538959758
1923-09-01,6.432450568176911
1923-10-01,36.100527082209226
1923-11-01,28.288045336045975
1923-12-01,39.28150242763579
1924-01-01,19.41158679432555
1924-02-01,2.6770718839095373
1924-03-01,-3.8171472167142753
1924-04-01,-59.697301860366466
1924-05-01,-51.31458960833828
1924-06-01,21.397076389702434
1924-07-01,-81.14076489536862
1924-08-01,-60.70196153494709
1924-09-01,36.460689355487986
1924-10-01,19.74147040389102
